@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute pose-1 numeric
@attribute pose-2 numeric
@attribute pose-3 numeric
@attribute pose-4 numeric
@attribute pose-5 numeric
@attribute pose-6 numeric
@attribute pose-7 numeric
@attribute pose-8 numeric
@attribute pose-9 numeric
@attribute pose-10 numeric
@attribute pose-11 numeric
@attribute pose-12 numeric
@attribute pose-13 numeric
@attribute pose-14 numeric
@attribute pose-15 numeric
@attribute pose-16 numeric
@attribute pose-17 numeric
@attribute pose-18 numeric
@attribute pose-19 numeric
@attribute pose-20 numeric
@attribute pose-21 numeric
@attribute pose-22 numeric
@attribute pose-23 numeric
@attribute pose-24 numeric
@attribute pose-25 numeric
@attribute pose-26 numeric
@attribute pose-27 numeric
@attribute pose-28 numeric
@attribute pose-29 numeric
@attribute pose-30 numeric
@attribute pose-31 numeric
@attribute pose-32 numeric
@attribute pose-33 numeric
@attribute pose-34 numeric
@attribute pose-35 numeric
@attribute pose-36 numeric
@attribute pose-37 numeric
@attribute pose-38 numeric
@attribute pose-39 numeric
@attribute pose-40 numeric
@attribute pose-41 numeric
@attribute pose-42 numeric
@attribute pose-43 numeric
@attribute pose-44 numeric
@attribute pose-45 numeric
@attribute pose-46 numeric
@attribute pose-47 numeric
@attribute pose-48 numeric
@attribute pose-49 numeric
@attribute pose-50 numeric
@attribute pose-51 numeric
@attribute pose-52 numeric
@attribute pose-53 numeric
@attribute pose-54 numeric
@attribute pose-55 numeric
@attribute pose-56 numeric
@attribute pose-57 numeric
@attribute pose-58 numeric
@attribute pose-59 numeric
@attribute pose-60 numeric
@attribute pose-61 numeric
@attribute pose-62 numeric
@attribute pose-63 numeric
@attribute pose-64 numeric
@attribute pose-65 numeric
@attribute pose-66 numeric
@attribute pose-67 numeric
@attribute pose-68 numeric
@attribute pose-69 numeric
@attribute pose-70 numeric
@attribute pose-71 numeric
@attribute pose-72 numeric
@attribute pose-73 numeric
@attribute pose-74 numeric
@attribute pose-75 numeric
@attribute pose-76 numeric
@attribute pose-77 numeric
@attribute pose-78 numeric
@attribute pose-79 numeric
@attribute pose-80 numeric
@attribute pose-81 numeric
@attribute pose-82 numeric
@attribute pose-83 numeric
@attribute pose-84 numeric
@attribute pose-85 numeric
@attribute pose-86 numeric
@attribute pose-87 numeric
@attribute pose-88 numeric
@attribute pose-89 numeric
@attribute pose-90 numeric
@attribute pose-91 numeric
@attribute pose-92 numeric
@attribute pose-93 numeric
@attribute pose-94 numeric
@attribute pose-95 numeric
@attribute pose-96 numeric
@attribute pose-97 numeric
@attribute pose-98 numeric
@attribute pose-99 numeric
@attribute pose-100 numeric
@attribute pose-101 numeric
@attribute pose-102 numeric
@attribute pose-103 numeric
@attribute pose-104 numeric
@attribute pose-105 numeric
@attribute pose-106 numeric
@attribute pose-107 numeric
@attribute pose-108 numeric
@attribute pose-109 numeric
@attribute pose-110 numeric
@attribute pose-111 numeric
@attribute pose-112 numeric
@attribute pose-113 numeric
@attribute pose-114 numeric
@attribute pose-115 numeric
@attribute pose-116 numeric
@attribute pose-117 numeric
@attribute pose-118 numeric
@attribute pose-119 numeric
@attribute pose-120 numeric
@attribute pose-121 numeric
@attribute pose-122 numeric
@attribute pose-123 numeric
@attribute pose-124 numeric
@attribute pose-125 numeric
@attribute pose-126 numeric
@attribute pose-127 numeric
@attribute pose-128 numeric
@attribute pose-129 numeric
@attribute pose-130 numeric
@attribute pose-131 numeric
@attribute pose-132 numeric
@attribute class-1 numeric
@attribute class-2 numeric
@attribute class-3 numeric
@attribute class-4 numeric
@attribute class-5 numeric
@attribute class-6 numeric

@data
1294,'2025/02/21 22:40:39:949',5,0.594524,0.614817,0.631762,0.646376,0.576529,0.564443,0.549909,0.665932,0.524534,0.621979,0.569589,0.748885,0.457187,0.918034,0.429976,0.936364,0.546526,0.967843,0.580627,0.928979,0.619818,0.912589,0.613837,0.692103,0.482133,0.688763,0.483095,0.677966,0.477671,0.684284,0.472781,0.640679,0.515886,0.132833,0.071219,0.073358,0.076741,0.07063,0.071769,0.073914,0.10734,0.107847,0.196259,0.203004,0.440259,0.423794,0.562743,0.525201,0.540024,0.441075,0.5445,0.417645,0.512683,0.398488,0.530027,0.43423,1.253557,1.242418,1.96339,1.891294,2.58173,2.526724,2.67905,2.626976,2.749538,2.695343,-0.511151,-0.452445,-0.453234,-0.453269,-0.455985,-0.456802,-0.45737,-0.13881,-0.15774,-0.389128,-0.400974,-0.023747,-0.185972,-0.45094,-0.796045,-1.029974,-1.521662,-1.14212,-1.708056,-1.162843,-1.666264,-1.054975,-1.530635,0.046988,-0.047535,-0.084599,-0.677626,0.241956,-0.429584,0.25516,-0.416356,-0.063806,-0.751847,0.995906,0.984633,0.985426,0.983805,0.991708,0.994957,0.994053,0.992451,0.992633,0.986273,0.987489,0.99516,0.994656,0.576053,0.129124,0.382014,0.550935,0.494334,0.701374,0.532701,0.724319,0.496308,0.709683,0.291122,0.314797,0.000526,0.001549,0.000389,0.000911,0.00092,0.001375,0.000716,0.000826,0,0,0,0,1,0
1295,'2025/02/21 22:40:39:966',5,0.60305,0.626754,0.642997,0.658702,0.58374,0.57096,0.557498,0.674283,0.530341,0.630165,0.5761,0.752649,0.463669,0.933856,0.426033,0.858339,0.553993,0.913434,0.576791,0.8774,0.607217,0.820531,0.6042,0.693708,0.482744,0.689876,0.487296,0.671883,0.473735,0.676558,0.468171,0.628072,0.509612,0.132832,0.071203,0.073504,0.077276,0.069304,0.069739,0.070671,0.107979,0.102905,0.196476,0.202402,0.439898,0.418747,0.562339,0.510305,0.492513,0.435355,0.483404,0.415806,0.443091,0.396486,0.449477,0.428015,1.251492,1.24026,1.940777,1.88713,2.577239,2.522465,2.676597,2.621291,2.74505,2.694617,-0.615909,-0.551149,-0.552267,-0.552306,-0.55279,-0.55337,-0.553934,-0.20908,-0.22794,-0.486,-0.496589,-0.134077,-0.204908,-0.754049,-0.919989,-1.324906,-1.670815,-1.454428,-1.861901,-1.405317,-1.793558,-1.317388,-1.670244,0.048275,-0.048832,-0.090565,-0.692362,0.23236,-0.418657,0.245178,-0.404551,-0.099142,-0.778518,0.994904,0.980618,0.981622,0.979405,0.989303,0.993563,0.99235,0.99096,0.990642,0.982196,0.983613,0.994387,0.993832,0.587795,0.128112,0.363931,0.544637,0.470065,0.694781,0.506517,0.716867,0.47047,0.699778,0.298419,0.320923,0.000551,0.001673,0.000393,0.000937,0.000924,0.001402,0.000718,0.000842,0,0,0,0,1,0
1296,'2025/02/21 22:40:39:982',5,0.60305,0.626754,0.642997,0.658702,0.58374,0.57096,0.557498,0.674283,0.530341,0.630165,0.5761,0.752649,0.463669,0.933856,0.426033,0.858339,0.553993,0.913434,0.576791,0.8774,0.607217,0.820531,0.6042,0.693708,0.482744,0.689876,0.487296,0.671883,0.473735,0.676558,0.468171,0.628072,0.509612,0.132832,0.071203,0.073504,0.077276,0.069304,0.069739,0.070671,0.107979,0.102905,0.196476,0.202402,0.439898,0.418747,0.562339,0.510305,0.492513,0.435355,0.483404,0.415806,0.443091,0.396486,0.449477,0.428015,1.251492,1.24026,1.940777,1.88713,2.577239,2.522465,2.676597,2.621291,2.74505,2.694617,-0.615909,-0.551149,-0.552267,-0.552306,-0.55279,-0.55337,-0.553934,-0.20908,-0.22794,-0.486,-0.496589,-0.134077,-0.204908,-0.754049,-0.919989,-1.324906,-1.670815,-1.454428,-1.861901,-1.405317,-1.793558,-1.317388,-1.670244,0.048275,-0.048832,-0.090565,-0.692362,0.23236,-0.418657,0.245178,-0.404551,-0.099142,-0.778518,0.994904,0.980618,0.981622,0.979405,0.989303,0.993563,0.99235,0.99096,0.990642,0.982196,0.983613,0.994387,0.993832,0.587795,0.128112,0.363931,0.544637,0.470065,0.694781,0.506517,0.716867,0.47047,0.699778,0.298419,0.320923,0.000551,0.001673,0.000393,0.000937,0.000924,0.001402,0.000718,0.000842,0,0,0,0,1,0
1297,'2025/02/21 22:40:40:000',5,0.614693,0.637826,0.654853,0.670207,0.596313,0.582002,0.568905,0.690363,0.544822,0.644571,0.590019,0.760399,0.480405,0.947684,0.438295,0.816274,0.553938,0.825271,0.583569,0.785401,0.6217,0.772512,0.625279,0.710981,0.493937,0.703766,0.500462,0.697721,0.497308,0.706638,0.494642,0.650871,0.529654,0.132537,0.068681,0.070122,0.073088,0.068359,0.068912,0.069897,0.103367,0.100878,0.195581,0.202364,0.436732,0.412191,0.564226,0.505978,0.455494,0.428985,0.481044,0.407853,0.440663,0.388867,0.460503,0.424701,1.24756,1.236506,1.936556,1.885549,2.569394,2.517385,2.66638,2.610536,2.74355,2.688852,-0.444381,-0.377976,-0.378562,-0.378579,-0.377403,-0.378213,-0.378494,-0.054593,-0.058272,-0.321592,-0.329037,-0.009633,-0.044685,-0.58187,-0.711467,-1.110979,-1.379452,-1.21685,-1.543526,-1.166829,-1.475481,-1.100381,-1.376167,0.045818,-0.046385,-0.092306,-0.66672,0.231225,-0.369214,0.244706,-0.350317,-0.091621,-0.693045,0.994817,0.980424,0.981403,0.97905,0.989261,0.993556,0.992378,0.99087,0.990772,0.981927,0.9835,0.994331,0.994029,0.591026,0.133969,0.356727,0.572747,0.459911,0.714351,0.495817,0.73495,0.460902,0.717642,0.292317,0.316607,0.000554,0.001729,0.000388,0.000913,0.00091,0.001361,0.000707,0.000821,0,0,0,0,1,0
1298,'2025/02/21 22:40:40:015',5,0.614693,0.637826,0.654853,0.670207,0.596313,0.582002,0.568905,0.690363,0.544822,0.644571,0.590019,0.760399,0.480405,0.947684,0.438295,0.816274,0.553938,0.825271,0.583569,0.785401,0.6217,0.772512,0.625279,0.710981,0.493937,0.703766,0.500462,0.697721,0.497308,0.706638,0.494642,0.650871,0.529654,0.132537,0.068681,0.070122,0.073088,0.068359,0.068912,0.069897,0.103367,0.100878,0.195581,0.202364,0.436732,0.412191,0.564226,0.505978,0.455494,0.428985,0.481044,0.407853,0.440663,0.388867,0.460503,0.424701,1.24756,1.236506,1.936556,1.885549,2.569394,2.517385,2.66638,2.610536,2.74355,2.688852,-0.444381,-0.377976,-0.378562,-0.378579,-0.377403,-0.378213,-0.378494,-0.054593,-0.058272,-0.321592,-0.329037,-0.009633,-0.044685,-0.58187,-0.711467,-1.110979,-1.379452,-1.21685,-1.543526,-1.166829,-1.475481,-1.100381,-1.376167,0.045818,-0.046385,-0.092306,-0.66672,0.231225,-0.369214,0.244706,-0.350317,-0.091621,-0.693045,0.994817,0.980424,0.981403,0.97905,0.989261,0.993556,0.992378,0.99087,0.990772,0.981927,0.9835,0.994331,0.994029,0.591026,0.133969,0.356727,0.572747,0.459911,0.714351,0.495817,0.73495,0.460902,0.717642,0.292317,0.316607,0.000554,0.001729,0.000388,0.000913,0.00091,0.001361,0.000707,0.000821,0,0,0,0,1,0
1299,'2025/02/21 22:40:40:033',5,0.621033,0.64529,0.661112,0.676738,0.602617,0.589446,0.577046,0.69252,0.551548,0.649336,0.596488,0.765222,0.480723,0.945659,0.449862,0.797828,0.565258,0.806595,0.590718,0.764433,0.628666,0.76405,0.623631,0.721713,0.504084,0.710979,0.510249,0.706915,0.511048,0.714789,0.50936,0.662239,0.545129,0.132624,0.068876,0.070477,0.073558,0.068287,0.068663,0.069267,0.103413,0.099202,0.195463,0.201921,0.436863,0.412053,0.558644,0.503779,0.434937,0.424903,0.474279,0.401315,0.434151,0.382975,0.458887,0.420477,1.245869,1.236118,1.929659,1.882836,2.562971,2.511691,2.663714,2.604484,2.735696,2.685487,-0.48186,-0.416326,-0.417043,-0.417034,-0.415714,-0.416478,-0.416905,-0.083687,-0.090194,-0.357657,-0.364748,-0.033768,-0.069714,-0.598853,-0.798439,-1.146021,-1.560108,-1.266585,-1.752575,-1.210855,-1.686198,-1.136803,-1.562276,0.045371,-0.045917,-0.133442,-0.718876,0.166961,-0.407347,0.175494,-0.388443,-0.188817,-0.746225,0.994262,0.978133,0.979171,0.976232,0.988165,0.992957,0.991638,0.989691,0.989937,0.979036,0.981081,0.993239,0.993334,0.583973,0.132472,0.336588,0.579726,0.436444,0.720221,0.471456,0.74015,0.437817,0.721405,0.294617,0.320022,0.000565,0.001766,0.000383,0.000893,0.000899,0.001342,0.000698,0.000803,0,0,0,0,1,0
1300,'2025/02/21 22:40:40:049',5,0.621033,0.64529,0.661112,0.676738,0.602617,0.589446,0.577046,0.69252,0.551548,0.649336,0.596488,0.765222,0.480723,0.945659,0.449862,0.797828,0.565258,0.806595,0.590718,0.764433,0.628666,0.76405,0.623631,0.721713,0.504084,0.710979,0.510249,0.706915,0.511048,0.714789,0.50936,0.662239,0.545129,0.132624,0.068876,0.070477,0.073558,0.068287,0.068663,0.069267,0.103413,0.099202,0.195463,0.201921,0.436863,0.412053,0.558644,0.503779,0.434937,0.424903,0.474279,0.401315,0.434151,0.382975,0.458887,0.420477,1.245869,1.236118,1.929659,1.882836,2.562971,2.511691,2.663714,2.604484,2.735696,2.685487,-0.48186,-0.416326,-0.417043,-0.417034,-0.415714,-0.416478,-0.416905,-0.083687,-0.090194,-0.357657,-0.364748,-0.033768,-0.069714,-0.598853,-0.798439,-1.146021,-1.560108,-1.266585,-1.752575,-1.210855,-1.686198,-1.136803,-1.562276,0.045371,-0.045917,-0.133442,-0.718876,0.166961,-0.407347,0.175494,-0.388443,-0.188817,-0.746225,0.994262,0.978133,0.979171,0.976232,0.988165,0.992957,0.991638,0.989691,0.989937,0.979036,0.981081,0.993239,0.993334,0.583973,0.132472,0.336588,0.579726,0.436444,0.720221,0.471456,0.74015,0.437817,0.721405,0.294617,0.320022,0.000565,0.001766,0.000383,0.000893,0.000899,0.001342,0.000698,0.000803,0,0,0,0,1,0
1301,'2025/02/21 22:40:40:066',5,0.630421,0.653935,0.670865,0.686876,0.611316,0.596871,0.584168,0.706859,0.55971,0.658141,0.605597,0.782573,0.490221,0.956088,0.481795,0.8626,0.608405,0.861131,0.635601,0.815291,0.66565,0.814038,0.675125,0.723382,0.51365,0.715998,0.510449,0.703834,0.508695,0.710705,0.506969,0.651076,0.543234,0.132517,0.067731,0.069497,0.072573,0.065917,0.065354,0.064659,0.101235,0.094579,0.195315,0.201472,0.436841,0.408398,0.559601,0.505025,0.452588,0.418698,0.481018,0.379187,0.435548,0.361118,0.459303,0.383697,1.260309,1.246944,1.917408,1.811592,2.561875,2.509438,2.664581,2.606072,2.734287,2.676207,-0.610211,-0.546844,-0.547367,-0.547381,-0.546925,-0.547478,-0.548016,-0.188511,-0.196495,-0.472784,-0.480837,-0.035276,-0.146656,-0.599525,-0.792008,-1.28512,-1.523829,-1.434097,-1.7139,-1.424775,-1.664912,-1.298149,-1.529561,0.044667,-0.045249,-0.07531,-0.435508,0.212825,-0.174888,0.21838,-0.163539,-0.168216,-0.559044,0.994602,0.97952,0.98053,0.977656,0.988963,0.993458,0.992202,0.990344,0.990671,0.980071,0.982138,0.992419,0.992927,0.57294,0.136248,0.329833,0.605059,0.44084,0.741091,0.479341,0.760093,0.445765,0.741499,0.28444,0.309292,0.000719,0.002092,0.000591,0.001353,0.001239,0.001761,0.001156,0.001251,0,0,0,0,1,0
1302,'2025/02/21 22:40:40:082',5,0.630421,0.653935,0.670865,0.686876,0.611316,0.596871,0.584168,0.706859,0.55971,0.658141,0.605597,0.782573,0.490221,0.956088,0.481795,0.8626,0.608405,0.861131,0.635601,0.815291,0.66565,0.814038,0.675125,0.723382,0.51365,0.715998,0.510449,0.703834,0.508695,0.710705,0.506969,0.651076,0.543234,0.132517,0.067731,0.069497,0.072573,0.065917,0.065354,0.064659,0.101235,0.094579,0.195315,0.201472,0.436841,0.408398,0.559601,0.505025,0.452588,0.418698,0.481018,0.379187,0.435548,0.361118,0.459303,0.383697,1.260309,1.246944,1.917408,1.811592,2.561875,2.509438,2.664581,2.606072,2.734287,2.676207,-0.610211,-0.546844,-0.547367,-0.547381,-0.546925,-0.547478,-0.548016,-0.188511,-0.196495,-0.472784,-0.480837,-0.035276,-0.146656,-0.599525,-0.792008,-1.28512,-1.523829,-1.434097,-1.7139,-1.424775,-1.664912,-1.298149,-1.529561,0.044667,-0.045249,-0.07531,-0.435508,0.212825,-0.174888,0.21838,-0.163539,-0.168216,-0.559044,0.994602,0.97952,0.98053,0.977656,0.988963,0.993458,0.992202,0.990344,0.990671,0.980071,0.982138,0.992419,0.992927,0.57294,0.136248,0.329833,0.605059,0.44084,0.741091,0.479341,0.760093,0.445765,0.741499,0.28444,0.309292,0.000719,0.002092,0.000591,0.001353,0.001239,0.001761,0.001156,0.001251,0,0,0,0,1,0
1303,'2025/02/21 22:40:40:100',5,0.639256,0.663095,0.678198,0.693454,0.621674,0.607989,0.595343,0.708764,0.567544,0.66473,0.613133,0.783913,0.498955,0.958896,0.472959,0.836379,0.614475,0.838964,0.646596,0.809491,0.67032,0.798636,0.66665,0.725939,0.511555,0.717734,0.517343,0.698705,0.501448,0.704255,0.496748,0.651337,0.53535,0.132355,0.067458,0.069486,0.072663,0.064261,0.063698,0.063242,0.102313,0.094658,0.195323,0.200362,0.436821,0.408537,0.556298,0.506252,0.450755,0.400354,0.444514,0.350234,0.411102,0.337434,0.438806,0.367015,1.261532,1.246608,1.937674,1.849569,2.587796,2.525869,2.690418,2.621936,2.758266,2.693882,-0.462623,-0.395611,-0.39641,-0.396141,-0.400316,-0.401131,-0.401413,-0.076959,-0.102526,-0.341932,-0.35595,-0.020479,-0.10739,-0.583584,-0.765156,-1.116619,-1.370718,-1.225525,-1.530149,-1.173414,-1.459361,-1.106859,-1.363832,0.049888,-0.050509,-0.100621,-0.636266,0.171996,-0.332262,0.179066,-0.312336,-0.172654,-0.652974,0.994326,0.978735,0.979719,0.976943,0.988577,0.993207,0.99203,0.99008,0.990488,0.979373,0.981519,0.992229,0.992725,0.575858,0.143105,0.314432,0.608897,0.41759,0.739401,0.453778,0.757458,0.422119,0.737418,0.297361,0.322334,0.000763,0.002241,0.000585,0.00132,0.001216,0.00171,0.001132,0.001224,0,0,0,0,1,0
1304,'2025/02/21 22:40:40:115',5,0.639256,0.663095,0.678198,0.693454,0.621674,0.607989,0.595343,0.708764,0.567544,0.66473,0.613133,0.783913,0.498955,0.958896,0.472959,0.836379,0.614475,0.838964,0.646596,0.809491,0.67032,0.798636,0.66665,0.725939,0.511555,0.717734,0.517343,0.698705,0.501448,0.704255,0.496748,0.651337,0.53535,0.132355,0.067458,0.069486,0.072663,0.064261,0.063698,0.063242,0.102313,0.094658,0.195323,0.200362,0.436821,0.408537,0.556298,0.506252,0.450755,0.400354,0.444514,0.350234,0.411102,0.337434,0.438806,0.367015,1.261532,1.246608,1.937674,1.849569,2.587796,2.525869,2.690418,2.621936,2.758266,2.693882,-0.462623,-0.395611,-0.39641,-0.396141,-0.400316,-0.401131,-0.401413,-0.076959,-0.102526,-0.341932,-0.35595,-0.020479,-0.10739,-0.583584,-0.765156,-1.116619,-1.370718,-1.225525,-1.530149,-1.173414,-1.459361,-1.106859,-1.363832,0.049888,-0.050509,-0.100621,-0.636266,0.171996,-0.332262,0.179066,-0.312336,-0.172654,-0.652974,0.994326,0.978735,0.979719,0.976943,0.988577,0.993207,0.99203,0.99008,0.990488,0.979373,0.981519,0.992229,0.992725,0.575858,0.143105,0.314432,0.608897,0.41759,0.739401,0.453778,0.757458,0.422119,0.737418,0.297361,0.322334,0.000763,0.002241,0.000585,0.00132,0.001216,0.00171,0.001132,0.001224,0,0,0,0,1,0
1305,'2025/02/21 22:40:40:133',5,0.645991,0.669603,0.686005,0.702246,0.627679,0.613231,0.60085,0.72375,0.576523,0.673378,0.62236,0.79267,0.509036,0.971914,0.483269,0.822173,0.646709,0.81874,0.687011,0.779841,0.710023,0.783665,0.699884,0.736033,0.522506,0.719675,0.520307,0.69811,0.495367,0.703346,0.489982,0.650053,0.526668,0.132454,0.06774,0.069889,0.073077,0.064253,0.063531,0.062863,0.102387,0.092976,0.195344,0.200261,0.436984,0.405509,0.555037,0.505977,0.435965,0.401214,0.424149,0.357607,0.392149,0.343601,0.422801,0.370571,1.249425,1.231883,1.915304,1.827795,2.534704,2.471893,2.629112,2.562705,2.710888,2.655474,-0.484561,-0.417229,-0.418023,-0.417915,-0.415273,-0.416074,-0.416521,-0.087378,-0.074427,-0.361217,-0.366564,-0.033031,-0.041887,-0.593375,-0.657522,-1.130971,-1.266311,-1.245126,-1.423907,-1.191076,-1.351461,-1.119615,-1.259177,0.045505,-0.046158,-0.114663,-0.659051,0.138442,-0.382963,0.145,-0.364441,-0.183897,-0.681248,0.994176,0.9784,0.979314,0.976682,0.988247,0.992916,0.991745,0.989785,0.989799,0.977987,0.979912,0.992168,0.99244,0.590466,0.151405,0.313839,0.614178,0.409573,0.736974,0.443442,0.753423,0.411386,0.73206,0.319078,0.342779,0.000783,0.002392,0.000562,0.001264,0.001167,0.001653,0.001073,0.001165,0,0,0,0,1,0
1306,'2025/02/21 22:40:40:149',5,0.645991,0.669603,0.686005,0.702246,0.627679,0.613231,0.60085,0.72375,0.576523,0.673378,0.62236,0.79267,0.509036,0.971914,0.483269,0.822173,0.646709,0.81874,0.687011,0.779841,0.710023,0.783665,0.699884,0.736033,0.522506,0.719675,0.520307,0.69811,0.495367,0.703346,0.489982,0.650053,0.526668,0.132454,0.06774,0.069889,0.073077,0.064253,0.063531,0.062863,0.102387,0.092976,0.195344,0.200261,0.436984,0.405509,0.555037,0.505977,0.435965,0.401214,0.424149,0.357607,0.392149,0.343601,0.422801,0.370571,1.249425,1.231883,1.915304,1.827795,2.534704,2.471893,2.629112,2.562705,2.710888,2.655474,-0.484561,-0.417229,-0.418023,-0.417915,-0.415273,-0.416074,-0.416521,-0.087378,-0.074427,-0.361217,-0.366564,-0.033031,-0.041887,-0.593375,-0.657522,-1.130971,-1.266311,-1.245126,-1.423907,-1.191076,-1.351461,-1.119615,-1.259177,0.045505,-0.046158,-0.114663,-0.659051,0.138442,-0.382963,0.145,-0.364441,-0.183897,-0.681248,0.994176,0.9784,0.979314,0.976682,0.988247,0.992916,0.991745,0.989785,0.989799,0.977987,0.979912,0.992168,0.99244,0.590466,0.151405,0.313839,0.614178,0.409573,0.736974,0.443442,0.753423,0.411386,0.73206,0.319078,0.342779,0.000783,0.002392,0.000562,0.001264,0.001167,0.001653,0.001073,0.001165,0,0,0,0,1,0
1307,'2025/02/21 22:40:40:168',5,0.661011,0.683795,0.701118,0.716296,0.639934,0.626051,0.613814,0.732195,0.588063,0.687881,0.63645,0.797578,0.51827,0.977066,0.512829,0.807093,0.677159,0.74719,0.719459,0.736025,0.735183,0.763583,0.726956,0.749842,0.539002,0.745879,0.538935,0.724507,0.519705,0.727386,0.511914,0.682782,0.561613,0.131777,0.06711,0.069451,0.072677,0.062751,0.061557,0.060725,0.101586,0.089517,0.195263,0.199941,0.436964,0.405813,0.545772,0.505143,0.435865,0.403215,0.41657,0.363239,0.398269,0.355726,0.429212,0.381072,1.247334,1.231726,1.916117,1.832758,2.534924,2.473221,2.630344,2.563604,2.716985,2.659345,-0.485943,-0.428896,-0.429637,-0.429498,-0.422957,-0.423907,-0.424545,-0.103891,-0.092249,-0.369047,-0.368436,-0.037192,-0.090917,-0.695291,-0.799016,-1.24845,-1.401664,-1.373959,-1.566935,-1.299528,-1.467369,-1.230255,-1.385017,0.051332,-0.05194,-0.115935,-0.699507,0.133916,-0.457582,0.139138,-0.444311,-0.200736,-0.787107,0.993974,0.977994,0.97884,0.976448,0.987711,0.992446,0.99118,0.989691,0.988723,0.976356,0.977527,0.992103,0.991178,0.610016,0.153663,0.309387,0.591732,0.394318,0.707865,0.425801,0.723361,0.394129,0.700593,0.331416,0.349418,0.000755,0.002349,0.000525,0.001186,0.0011,0.00157,0.000996,0.001091,0,0,0,0,1,0
1308,'2025/02/21 22:40:40:182',5,0.661011,0.683795,0.701118,0.716296,0.639934,0.626051,0.613814,0.732195,0.588063,0.687881,0.63645,0.797578,0.51827,0.977066,0.512829,0.807093,0.677159,0.74719,0.719459,0.736025,0.735183,0.763583,0.726956,0.749842,0.539002,0.745879,0.538935,0.724507,0.519705,0.727386,0.511914,0.682782,0.561613,0.131777,0.06711,0.069451,0.072677,0.062751,0.061557,0.060725,0.101586,0.089517,0.195263,0.199941,0.436964,0.405813,0.545772,0.505143,0.435865,0.403215,0.41657,0.363239,0.398269,0.355726,0.429212,0.381072,1.247334,1.231726,1.916117,1.832758,2.534924,2.473221,2.630344,2.563604,2.716985,2.659345,-0.485943,-0.428896,-0.429637,-0.429498,-0.422957,-0.423907,-0.424545,-0.103891,-0.092249,-0.369047,-0.368436,-0.037192,-0.090917,-0.695291,-0.799016,-1.24845,-1.401664,-1.373959,-1.566935,-1.299528,-1.467369,-1.230255,-1.385017,0.051332,-0.05194,-0.115935,-0.699507,0.133916,-0.457582,0.139138,-0.444311,-0.200736,-0.787107,0.993974,0.977994,0.97884,0.976448,0.987711,0.992446,0.99118,0.989691,0.988723,0.976356,0.977527,0.992103,0.991178,0.610016,0.153663,0.309387,0.591732,0.394318,0.707865,0.425801,0.723361,0.394129,0.700593,0.331416,0.349418,0.000755,0.002349,0.000525,0.001186,0.0011,0.00157,0.000996,0.001091,0,0,0,0,1,0
1309,'2025/02/21 22:40:40:199',5,0.670145,0.6902,0.706799,0.721173,0.646494,0.632369,0.619825,0.7348,0.592725,0.694852,0.6451,0.797725,0.517804,0.970608,0.524076,0.807575,0.688546,0.79062,0.722955,0.736778,0.748824,0.756953,0.741073,0.748341,0.539541,0.73811,0.533739,0.720558,0.521382,0.726655,0.515827,0.670173,0.565008,0.131861,0.067067,0.069434,0.072649,0.062251,0.060777,0.05979,0.101144,0.088802,0.195347,0.201022,0.436386,0.410054,0.540873,0.500584,0.442061,0.403981,0.424769,0.365777,0.393699,0.356255,0.434839,0.384765,1.274162,1.261992,1.923198,1.84887,2.584929,2.549756,2.687238,2.663354,2.77663,2.723513,-0.662672,-0.593259,-0.594343,-0.594333,-0.60193,-0.603054,-0.603078,-0.241575,-0.286015,-0.529317,-0.548062,-0.182841,-0.300126,-0.87283,-1.073711,-1.538674,-1.818298,-1.692125,-2.028856,-1.655471,-1.956495,-1.54206,-1.817377,0.059699,-0.060307,-0.079328,-0.630741,0.268407,-0.419295,0.280246,-0.412456,-0.104277,-0.820331,0.993421,0.975826,0.976963,0.973666,0.986749,0.992033,0.990549,0.988913,0.988487,0.973752,0.975795,0.991087,0.990547,0.606388,0.160047,0.298348,0.613816,0.38584,0.72683,0.417698,0.741355,0.387044,0.717985,0.340763,0.36147,0.00081,0.00263,0.000584,0.001519,0.001197,0.001817,0.001097,0.001338,0,0,0,0,1,0
